filename,width,height,class,xmin,ymin,xmax,ymax
crop001651_jpg.rf.bec990afb3d0aad3bd11ac5357278aa6.jpg,1151,919,person,276,257,399,613
crop001651_jpg.rf.bec990afb3d0aad3bd11ac5357278aa6.jpg,1151,919,person,438,288,522,589
crop001135_jpg.rf.c5c1c7e666fff39122af72e5e7e245a3.jpg,401,484,person,147,137,214,330
crop001135_jpg.rf.c5c1c7e666fff39122af72e5e7e245a3.jpg,401,484,non-person,275,153,401,345
person_and_bike_163_jpg.rf.c1baab2494b930efd603e48e1fd20294.jpg,640,480,person,162,34,314,442
person_and_bike_163_jpg.rf.c1baab2494b930efd603e48e1fd20294.jpg,640,480,non-person,370,118,468,416
person_037_jpg.rf.b8e28371e3f62a4249f62bd0c0e3755a.jpg,480,640,person,229,228,320,538
person_037_jpg.rf.b8e28371e3f62a4249f62bd0c0e3755a.jpg,480,640,non-person,29,223,78,302
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,person,370,183,508,638
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,person,503,184,561,444
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,person,583,175,623,370
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,non-person,88,179,319,718
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,non-person,763,305,844,506
crop001529_jpg.rf.b71bc3f58f266acc7f7d0b17ea32ed64.jpg,844,807,non-person,448,38,600,152
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,221,198,298,409
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,43,187,91,317
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,363,201,455,445
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,446,202,545,566
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,338,196,392,371
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,person,86,189,117,275
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,54,358,166,635
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,581,23,711,185
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,155,186,305,331
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,257,29,453,161
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,159,119,253,182
crop001571_jpg.rf.c68d47bbc9ff27bf175ff1f75a46757d.jpg,801,720,non-person,683,272,743,402
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,person,260,108,510,704
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,person,30,325,208,711
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,person,147,178,289,640
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,non-person,546,369,752,612
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,non-person,628,56,765,380
crop001001_jpg.rf.c9622ec47f10b99010ee6b29e261d069.jpg,818,976,non-person,79,22,261,148
person_and_bike_084_jpg.rf.ca138cbe2fa0e6e24ae3eaebda92fd3a.jpg,640,480,person,284,50,428,474
person_and_bike_084_jpg.rf.ca138cbe2fa0e6e24ae3eaebda92fd3a.jpg,640,480,non-person,466,146,640,480
person_325_jpg.rf.c832a90816be34add2210cd85450ddf0.jpg,640,480,person,217,119,331,399
person_325_jpg.rf.c832a90816be34add2210cd85450ddf0.jpg,640,480,person,125,116,234,387
person_325_jpg.rf.c832a90816be34add2210cd85450ddf0.jpg,640,480,non-person,449,134,511,213
person_325_jpg.rf.c832a90816be34add2210cd85450ddf0.jpg,640,480,non-person,365,124,442,373
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,301,162,393,500
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,894,298,1077,424
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,996,242,1062,410
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,199,149,280,506
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,413,147,470,394
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,500,122,572,396
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,569,145,618,385
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,631,130,689,392
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,694,144,746,398
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,745,141,796,401
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,796,130,886,405
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,person,996,242,1062,410
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,45,25,132,394
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,597,462,782,588
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,951,19,1120,233
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,300,35,451,143
crop001607_jpg.rf.ccffd542cf57c12a8172dab3c3ac9772.jpg,1138,609,non-person,0,235,165,440
crop001138_jpg.rf.c6a3f2aab1b07b5d618d98157a7e5567.jpg,612,736,person,229,234,363,659
crop001138_jpg.rf.c6a3f2aab1b07b5d618d98157a7e5567.jpg,612,736,person,314,236,469,691
crop001138_jpg.rf.c6a3f2aab1b07b5d618d98157a7e5567.jpg,612,736,non-person,51,0,329,211
crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,476,394,person,235,122,282,304
crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,476,394,person,169,159,225,303
crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,476,394,non-person,10,174,45,272
crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,476,394,non-person,313,41,405,270
person_302_jpg.rf.ced4bfbb3adff8a7304bf9a0735fddb0.jpg,640,480,person,333,160,441,442
person_302_jpg.rf.ced4bfbb3adff8a7304bf9a0735fddb0.jpg,640,480,person,208,157,309,464
person_and_bike_098_jpg.rf.c2e01ed4387495c2dadfe278d68e1ce5.jpg,640,480,person,194,11,409,423
person_and_bike_098_jpg.rf.c2e01ed4387495c2dadfe278d68e1ce5.jpg,640,480,non-person,476,89,623,368
crop001643_jpg.rf.cd302888002b69998f918e0f801fb68e.jpg,405,482,person,216,147,277,346
crop001643_jpg.rf.cd302888002b69998f918e0f801fb68e.jpg,405,482,non-person,245,9,316,82
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,304,167,360,323
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,184,172,234,315
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,278,226,322,332
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,245,185,299,297
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,416,180,481,410
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,person,97,180,144,330
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,non-person,17,271,145,455
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,non-person,83,50,213,163
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,non-person,562,269,640,424
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,non-person,415,163,444,199
person_207_jpg.rf.d3aa67480525bcc817df0b0b05f6ec70.jpg,640,480,non-person,0,90,79,184
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,130,184,214,400
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,212,172,276,387
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,287,170,358,395
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,347,181,401,384
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,522,173,576,291
person_199_jpg.rf.bc4c8426fb767491467ae9f9b5d73914.jpg,640,480,person,386,188,435,347
person_214_jpg.rf.c7350b0ffd43bc77e61d6302f2a65ffd.jpg,640,480,person,394,132,491,434
person_214_jpg.rf.c7350b0ffd43bc77e61d6302f2a65ffd.jpg,640,480,person,182,128,272,430
person_and_bike_015_jpg.rf.d3497c4f38c00aa690bc6219d3dfb150.jpg,640,480,person,345,115,419,362
crop001071_jpg.rf.ce97f995e5b2b97cb963d86e91b76770.jpg,556,793,person,214,249,372,651
crop001071_jpg.rf.ce97f995e5b2b97cb963d86e91b76770.jpg,556,793,non-person,0,307,199,676
crop001073_jpg.rf.cfc7888e4dca05ee625898dc9daff8e6.jpg,468,740,person,75,210,240,731
crop001073_jpg.rf.cfc7888e4dca05ee625898dc9daff8e6.jpg,468,740,person,238,177,288,333
crop001073_jpg.rf.cfc7888e4dca05ee625898dc9daff8e6.jpg,468,740,non-person,236,555,306,623
crop001073_jpg.rf.cfc7888e4dca05ee625898dc9daff8e6.jpg,468,740,non-person,107,0,251,189
crop_000009_jpg.rf.d08f8cd1208178330f4c289630fd3a17.jpg,868,720,person,302,67,477,654
crop_000009_jpg.rf.d08f8cd1208178330f4c289630fd3a17.jpg,868,720,non-person,616,73,838,664
crop001832_jpg.rf.cd0b21966d4bde8ec33ca1eb2ec178be.jpg,324,302,person,65,83,102,192
crop001546_jpg.rf.d0f3d4bbfd39732aaad298cb8eebac9c.jpg,1280,848,person,545,201,629,646
crop001546_jpg.rf.d0f3d4bbfd39732aaad298cb8eebac9c.jpg,1280,848,person,413,212,546,656
crop001546_jpg.rf.d0f3d4bbfd39732aaad298cb8eebac9c.jpg,1280,848,non-person,362,47,614,179
crop001546_jpg.rf.d0f3d4bbfd39732aaad298cb8eebac9c.jpg,1280,848,non-person,0,380,720,689
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,person,373,188,433,377
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,person,303,184,365,384
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,person,233,191,292,378
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,non-person,616,1,722,323
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,non-person,130,8,220,218
crop001658_jpg.rf.ca7aa413c7d3f327b2531a789bd20c26.jpg,1010,685,non-person,686,227,983,317
crop001218_jpg.rf.cd07949cf6c92bc9b881a92ae505a298.jpg,503,750,person,103,239,222,584
crop001218_jpg.rf.cd07949cf6c92bc9b881a92ae505a298.jpg,503,750,non-person,291,302,439,386
crop001218_jpg.rf.cd07949cf6c92bc9b881a92ae505a298.jpg,503,750,non-person,341,66,476,270
crop001811_jpg.rf.cfb1d6893085ec9ffbb21f802210dc29.jpg,327,808,person,137,170,250,550
crop001693_jpg.rf.cea9e22e0853716dc351ccd306f7cc95.jpg,456,631,person,244,177,309,383
crop001693_jpg.rf.cea9e22e0853716dc351ccd306f7cc95.jpg,456,631,person,319,227,389,435
crop001725_jpg.rf.d0cab91615880ee89e2e37e60ffb619c.jpg,774,566,person,200,206,253,393
crop001725_jpg.rf.d0cab91615880ee89e2e37e60ffb619c.jpg,774,566,person,172,210,218,381
crop001725_jpg.rf.d0cab91615880ee89e2e37e60ffb619c.jpg,774,566,non-person,294,255,388,295
crop001725_jpg.rf.d0cab91615880ee89e2e37e60ffb619c.jpg,774,566,non-person,490,336,722,449
crop001725_jpg.rf.d0cab91615880ee89e2e37e60ffb619c.jpg,774,566,non-person,240,91,326,209
crop001809_jpg.rf.d470dfd802006d361f7122c105efdd94.jpg,497,697,person,312,198,379,481
crop001809_jpg.rf.d470dfd802006d361f7122c105efdd94.jpg,497,697,person,257,220,330,477
crop001809_jpg.rf.d470dfd802006d361f7122c105efdd94.jpg,497,697,person,140,231,216,489
person_122_jpg.rf.cffcb8e7f7ec8417da1c2403348eb7cd.jpg,480,640,person,206,223,282,461
person_122_jpg.rf.cffcb8e7f7ec8417da1c2403348eb7cd.jpg,480,640,non-person,335,244,453,524
crop001089_jpg.rf.d556fcb2bbef4967b813c8149559fd48.jpg,735,976,person,250,216,459,827
crop001089_jpg.rf.d556fcb2bbef4967b813c8149559fd48.jpg,735,976,non-person,0,787,237,976
person_156_jpg.rf.d8e696f68ec052643a813eae7bad4b8f.jpg,640,480,person,335,200,424,398
person_156_jpg.rf.d8e696f68ec052643a813eae7bad4b8f.jpg,640,480,person,244,186,329,423
crop001066_jpg.rf.d4d5daa500e469fdbb791a90a70f0018.jpg,633,794,person,236,177,419,648
crop001066_jpg.rf.d4d5daa500e469fdbb791a90a70f0018.jpg,633,794,non-person,17,224,207,739
person_348_jpg.rf.da9693040f22e1aaf796e03a79c754fa.jpg,640,480,person,229,152,286,311
person_348_jpg.rf.da9693040f22e1aaf796e03a79c754fa.jpg,640,480,person,66,151,116,313
person_348_jpg.rf.da9693040f22e1aaf796e03a79c754fa.jpg,640,480,person,320,164,374,324
person_348_jpg.rf.da9693040f22e1aaf796e03a79c754fa.jpg,640,480,person,132,168,172,282
person_and_bike_114_jpg.rf.dd86e4bd97fcec7fdfc2a3c1d809f727.jpg,640,480,person,234,45,393,451
person_and_bike_114_jpg.rf.dd86e4bd97fcec7fdfc2a3c1d809f727.jpg,640,480,non-person,474,338,640,480
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,556,352,619,579
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,672,365,762,638
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,469,353,532,573
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,376,364,467,626
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,347,454,399,633
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,213,342,274,520
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,766,348,792,426
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,person,819,348,844,427
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,198,87,341,274
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,144,519,298,800
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,839,549,966,814
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,575,63,722,259
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,778,35,971,266
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,386,96,545,308
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,725,242,777,333
crop001614_jpg.rf.de5e57c6fda3e4a6114144bec550e2fd.jpg,994,823,non-person,70,348,131,550
person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,640,480,person,253,215,327,393
person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,640,480,person,348,122,438,381
person_and_bike_027_jpg.rf.d3e1195652b8335f347f74a8cf91618e.jpg,640,480,person,298,135,379,324
person_and_bike_027_jpg.rf.d3e1195652b8335f347f74a8cf91618e.jpg,640,480,person,237,118,307,325
person_and_bike_027_jpg.rf.d3e1195652b8335f347f74a8cf91618e.jpg,640,480,non-person,453,283,617,480
person_and_bike_027_jpg.rf.d3e1195652b8335f347f74a8cf91618e.jpg,640,480,non-person,476,38,608,267
crop001011_jpg.rf.db6301d62d61672bb3f360a1b5c5886a.jpg,1124,826,person,163,175,432,783
crop001011_jpg.rf.db6301d62d61672bb3f360a1b5c5886a.jpg,1124,826,person,529,166,759,772
crop001011_jpg.rf.db6301d62d61672bb3f360a1b5c5886a.jpg,1124,826,non-person,965,228,1116,586
crop001011_jpg.rf.db6301d62d61672bb3f360a1b5c5886a.jpg,1124,826,non-person,0,244,155,433
crop001140_jpg.rf.d64cc72185a78d89e4f4763a1189c009.jpg,504,708,person,174,221,291,618
crop001140_jpg.rf.d64cc72185a78d89e4f4763a1189c009.jpg,504,708,non-person,23,42,192,220
crop001232_jpg.rf.d9027efa33f81534c88a12576847a1e1.jpg,669,930,person,203,181,506,848
crop001232_jpg.rf.d9027efa33f81534c88a12576847a1e1.jpg,669,930,non-person,45,83,181,300
person_075_jpg.rf.d68c73a8da91165b26d4aee8a9ef4a24.jpg,640,480,person,261,182,336,354
person_075_jpg.rf.d68c73a8da91165b26d4aee8a9ef4a24.jpg,640,480,non-person,73,131,180,327
crop001152_jpg.rf.dbad3dcdce198d93fa7a0ddd38384b04.jpg,768,976,person,264,186,528,946
crop001152_jpg.rf.dbad3dcdce198d93fa7a0ddd38384b04.jpg,768,976,non-person,5,91,210,558
person_120_jpg.rf.ded98a410077901e5003012c10807cc0.jpg,480,640,person,241,162,354,438
person_120_jpg.rf.ded98a410077901e5003012c10807cc0.jpg,480,640,person,153,179,272,462
person_120_jpg.rf.ded98a410077901e5003012c10807cc0.jpg,480,640,non-person,13,172,110,524
person_120_jpg.rf.ded98a410077901e5003012c10807cc0.jpg,480,640,non-person,375,143,480,502
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,person,154,64,223,305
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,person,287,43,373,285
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,person,78,55,155,306
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,non-person,241,55,283,278
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,non-person,391,50,443,343
crop_000604_jpg.rf.d94e3e724bb19a3ba1bb32a9e72562c8.jpg,447,358,non-person,9,74,72,280
person_291_jpg.rf.dda02a973defa566be8f233528a44afb.jpg,640,480,person,225,143,345,474
person_291_jpg.rf.dda02a973defa566be8f233528a44afb.jpg,640,480,person,332,145,430,476
crop001678_jpg.rf.df58625028dc4f07e772a818d6020f37.jpg,339,283,person,144,92,181,191
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,person,256,102,366,402
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,person,170,111,227,258
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,person,113,117,166,259
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,non-person,427,130,585,240
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,non-person,251,37,301,82
person_293_jpg.rf.d64cee692ade17530493ea23f058623c.jpg,640,480,non-person,17,147,89,355
person_343_jpg.rf.d4718c2db9917b360d5804401ad4087c.jpg,640,480,person,202,188,273,361
person_237_jpg.rf.de6fb54093fa700d73e7a346cfc65d69.jpg,640,480,person,311,122,402,406
person_237_jpg.rf.de6fb54093fa700d73e7a346cfc65d69.jpg,640,480,person,223,139,321,406
person_237_jpg.rf.de6fb54093fa700d73e7a346cfc65d69.jpg,640,480,person,502,128,534,222
person_237_jpg.rf.de6fb54093fa700d73e7a346cfc65d69.jpg,640,480,person,452,137,486,225
crop_000012_jpg.rf.d8840800c7203e7fff6980ae17779adc.jpg,577,720,person,150,142,372,625
crop_000012_jpg.rf.d8840800c7203e7fff6980ae17779adc.jpg,577,720,non-person,415,226,549,694
person_273_jpg.rf.deb3feb70f663c1270c2f3a5b52ae5c5.jpg,640,480,person,482,171,536,321
person_273_jpg.rf.deb3feb70f663c1270c2f3a5b52ae5c5.jpg,640,480,person,527,175,581,314
person_273_jpg.rf.deb3feb70f663c1270c2f3a5b52ae5c5.jpg,640,480,person,301,194,366,469
crop001110_jpg.rf.dc68f92d7dd542deed9146fb161bd54a.jpg,554,687,person,215,283,261,475
crop001110_jpg.rf.dc68f92d7dd542deed9146fb161bd54a.jpg,554,687,person,248,286,324,476
crop001110_jpg.rf.dc68f92d7dd542deed9146fb161bd54a.jpg,554,687,non-person,266,38,391,207
crop001110_jpg.rf.dc68f92d7dd542deed9146fb161bd54a.jpg,554,687,non-person,91,59,134,149
person_and_bike_209_jpg.rf.df39b54f9f25e536cd400cb3679761eb.jpg,640,480,person,335,111,417,315
person_318_jpg.rf.d67e22209f3704b6da62563d316d23a2.jpg,640,480,person,211,108,298,367
person_318_jpg.rf.d67e22209f3704b6da62563d316d23a2.jpg,640,480,person,303,123,368,350
person_318_jpg.rf.d67e22209f3704b6da62563d316d23a2.jpg,640,480,non-person,310,284,424,441
person_318_jpg.rf.d67e22209f3704b6da62563d316d23a2.jpg,640,480,non-person,92,14,133,167
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,person,175,146,274,426
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,person,321,157,410,381
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,person,559,159,610,280
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,person,423,187,476,294
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,non-person,0,94,153,469
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,non-person,238,57,325,208
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,non-person,529,24,582,132
person_193_jpg.rf.dee41d4e14d0fce09265d8e9a2e04fab.jpg,640,480,non-person,379,126,401,149
crop_000021_jpg.rf.e21a3d80785d555a45ac737746581f60.jpg,960,627,person,288,48,468,532
crop_000021_jpg.rf.e21a3d80785d555a45ac737746581f60.jpg,960,627,non-person,551,52,778,535
person_128_jpg.rf.e23cff0c6d044ab8d8cc323f4aeb6160.jpg,640,480,person,183,103,261,320
person_128_jpg.rf.e23cff0c6d044ab8d8cc323f4aeb6160.jpg,640,480,person,74,97,113,199
person_128_jpg.rf.e23cff0c6d044ab8d8cc323f4aeb6160.jpg,640,480,person,358,144,428,324
crop001694_jpg.rf.e12b9b23f7b88ae362ac7274bfdd4bd3.jpg,971,815,person,554,301,704,764
crop001694_jpg.rf.e12b9b23f7b88ae362ac7274bfdd4bd3.jpg,971,815,person,481,224,592,630
crop001694_jpg.rf.e12b9b23f7b88ae362ac7274bfdd4bd3.jpg,971,815,person,266,359,457,796
person_340_jpg.rf.e03ca17b3c200535ae9d1048ad2c72f0.jpg,640,480,person,275,116,414,416
person_340_jpg.rf.e03ca17b3c200535ae9d1048ad2c72f0.jpg,640,480,person,167,119,279,417
crop001503_jpg.rf.e5e486e140afa543b24c052a80ab4f9b.jpg,465,373,person,200,140,255,263
crop001503_jpg.rf.e5e486e140afa543b24c052a80ab4f9b.jpg,465,373,non-person,297,54,417,295
person_166_jpg.rf.e4b2d2de80700fcc3b8a9fc365bb6cda.jpg,640,480,person,344,158,412,371
person_166_jpg.rf.e4b2d2de80700fcc3b8a9fc365bb6cda.jpg,640,480,person,243,155,328,381
crop001608_jpg.rf.e428399bcb0f10c0be8f222ba9f53ad4.jpg,485,790,person,369,319,451,690
crop001608_jpg.rf.e428399bcb0f10c0be8f222ba9f53ad4.jpg,485,790,non-person,182,38,451,284
person_085_jpg.rf.e01afd4d60de83148ca4d52af7904d9f.jpg,480,640,person,232,156,373,558
person_085_jpg.rf.e01afd4d60de83148ca4d52af7904d9f.jpg,480,640,person,138,175,227,497
person_085_jpg.rf.e01afd4d60de83148ca4d52af7904d9f.jpg,480,640,non-person,31,152,128,421
person_and_bike_141_jpg.rf.e70562e87eae84a484cf1b9e60c10475.jpg,640,480,person,220,51,333,426
person_and_bike_141_jpg.rf.e70562e87eae84a484cf1b9e60c10475.jpg,640,480,non-person,331,255,505,450
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,person,202,184,257,333
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,person,261,180,310,320
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,person,302,155,376,345
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,person,368,178,431,340
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,person,444,168,510,319
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,non-person,3,290,188,423
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,non-person,10,109,125,204
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,non-person,518,221,640,404
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,non-person,214,60,349,126
person_159_jpg.rf.e86104c3f53171b180591c337effb6ef.jpg,640,480,non-person,486,87,640,152
crop001842_jpg.rf.e58cafb748ec7cd9779cd34d1454bf41.jpg,639,479,person,246,176,300,314
crop001842_jpg.rf.e58cafb748ec7cd9779cd34d1454bf41.jpg,639,479,person,295,193,344,328
person_and_bike_058_jpg.rf.e346c8ff123a400738a1efcd3c94b9fc.jpg,640,480,person,181,48,274,401
person_and_bike_058_jpg.rf.e346c8ff123a400738a1efcd3c94b9fc.jpg,640,480,non-person,328,252,437,388
crop001212_jpg.rf.ea0e0b792857d25c76a228641501b44a.jpg,524,811,person,176,207,390,652
crop001212_jpg.rf.ea0e0b792857d25c76a228641501b44a.jpg,524,811,non-person,192,147,265,232
person_260_jpg.rf.ea44fb1a11c3e707d9004ac5f030aadb.jpg,640,480,person,335,179,387,310
person_260_jpg.rf.ea44fb1a11c3e707d9004ac5f030aadb.jpg,640,480,person,286,191,334,314
crop001551_jpg.rf.e788ea407312fc109d05b7b8ff22a672.jpg,797,828,person,176,207,312,660
crop001551_jpg.rf.e788ea407312fc109d05b7b8ff22a672.jpg,797,828,person,452,197,614,636
crop001551_jpg.rf.e788ea407312fc109d05b7b8ff22a672.jpg,797,828,non-person,21,237,149,585
crop001551_jpg.rf.e788ea407312fc109d05b7b8ff22a672.jpg,797,828,non-person,339,74,446,402
crop001706_jpg.rf.e004dc3b086541828fe50e713f2dd65a.jpg,1201,960,person,739,104,960,892
crop001706_jpg.rf.e004dc3b086541828fe50e713f2dd65a.jpg,1201,960,non-person,159,264,584,960
crop001078_jpg.rf.d70adb5c13a65b08b724df9b644f8095.jpg,480,502,person,177,119,271,361
crop001078_jpg.rf.d70adb5c13a65b08b724df9b644f8095.jpg,480,502,person,268,131,344,358
